,W10_b,W11_4,W11_1,W12_a,W13,W14_2,W7,W6_a,W5_a,G1_1,W2_1_b,W5_b,W6_b,W3_1_b,G3,G1_3,G1_2,W1_1,W2_1_a,W3_1_a,W1_2_b,W2_2_a,W2_2_b,W2_2_c,W3_2_a,W3_2_b,W3_2_c,W4_2_a,W4_2_b,W10_a,W9,W14_1,W15,G4_a,G2,W4_1_a,W12_b,G4_b,W11_3,W11_2,W1_2_a,W4_1_b,W8
2018-02-07 08:00:00,35957.871,41789.425,63273.979,57239.934,53886.072,45753.222,70018.697,47684.698,74754.904,194982.915,53337.408,11617.010,48624.938,49311.120,127936.693,90568.841,112043.242,90737.035,54109.112,50640.447,10073.070,10512.118,16344.557,10444.177,16387.916,11053.242,11076.128,16902.849,4924.270,58461.287,56487.047,59467.737,100910.086,219547.200,117940.099,83669.799,57386.575,123585.129,48900.395,70717.594,15185.092,73426.963,106776.641
2018-02-07 09:00:00,25838.157,24473.867,43312.467,36575.073,35987.710,26361.781,47050.826,35554.699,54863.942,128459.377,35708.534,8033.658,36473.308,29782.558,79302.149,44008.167,58120.397,66347.320,37404.550,32419.905,5530.837,5904.222,9069.227,5833.218,9068.954,5818.441,5794.740,8698.591,2697.605,35497.211,33034.138,38150.401,75822.715,143307.791,70903.273,59853.021,36802.986,74524.356,28600.917,47561.859,8295.619,50329.462,74840.635
2018-02-07 10:00:00,14803.270,9238.364,21555.717,16366.643,17445.926,9556.926,21126.026,18361.518,28446.465,67024.483,17567.055,3716.612,19083.085,13204.790,33975.686,11825.331,17047.575,38588.778,19376.633,15512.304,1066.784,1290.698,1806.605,1217.454,1838.526,1101.876,1076.893,1538.421,433.405,14435.681,12266.109,16991.941,47076.251,78957.459,27883.655,30210.195,16442.207,28555.203,10758.809,22831.597,1547.221,23634.031,38067.271
2018-02-07 11:00:00,9575.187,3992.512,13713.773,9500.341,10831.953,3726.773,12250.733,10257.218,17315.206,35881.043,10769.565,2166.167,10808.825,7683.104,17994.963,2750.729,4630.279,24707.708,12318.350,9012.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7397.744,5263.096,9947.563,29980.049,50112.387,13932.704,18182.923,9619.741,14036.645,4797.405,14426.044,0.000,14752.164,24001.924
2018-02-07 12:00:00,7115.112,3160.348,10919.058,7528.819,8414.484,2936.720,10574.092,7574.903,14732.693,23818.658,8035.211,1871.237,8087.516,5904.292,11972.653,1388.238,1414.296,19220.149,9191.031,6102.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6095.103,4416.269,7971.411,24292.574,33476.670,8780.616,13767.454,7620.479,9526.229,3962.510,11686.782,0.000,13205.387,20896.013
2018-02-07 13:00:00,7964.752,5866.002,13321.140,10369.509,10615.772,6057.888,14073.229,9650.859,17581.743,29218.958,10192.223,2458.244,10099.067,8012.265,17010.717,6865.917,7975.394,21397.918,11032.213,8380.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9502.958,8124.882,10897.121,26809.974,37386.256,14041.388,16807.833,10407.334,15226.924,7083.525,14539.193,0.000,16305.559,25134.741
2018-02-07 14:00:00,6038.252,4740.220,10742.549,8371.342,8428.100,4899.487,11816.436,7365.606,14619.303,24309.827,7855.787,2119.899,7771.295,5440.059,14831.451,6755.515,7102.996,16857.627,8468.950,5851.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7821.702,6720.035,8839.166,21768.040,29597.599,12325.704,12191.727,8389.266,13811.155,5813.653,11837.108,0.000,13736.601,20953.764
2018-02-07 15:00:00,237.496,1100.756,1335.154,1306.747,690.367,1248.105,2261.975,138.273,3105.125,350.119,392.256,430.183,238.579,0.000,422.885,817.192,231.267,1366.474,395.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2719.649,2833.601,1593.949,5688.948,364.340,317.957,0.000,1300.838,899.345,2119.391,2361.514,0.000,5544.020,9244.206
2018-02-07 16:00:00,3739.800,5484.498,9221.604,7954.105,7083.476,5945.699,9521.153,4254.895,11304.838,15674.885,6346.873,1751.966,4476.337,3438.255,11230.742,8870.817,7653.915,11890.818,5753.475,3628.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8539.101,8087.138,8472.925,17592.825,15916.985,9876.854,6981.691,7976.362,11547.119,6845.582,10633.141,0.000,11666.234,17627.521
2018-02-07 17:00:00,6630.978,7470.603,13312.684,11031.729,10560.839,8060.864,14760.067,8058.021,17440.656,36822.537,9760.037,2866.980,8387.041,7153.234,24223.290,14518.342,16685.487,19523.084,9973.249,7518.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11145.820,10429.025,11582.601,28303.851,36664.990,21053.760,13353.173,11039.669,26212.117,8976.597,14947.360,0.000,16742.825,28510.195
2018-02-07 18:00:00,7436.181,7018.196,15491.407,11959.000,11730.505,7579.195,17302.637,7993.544,20625.714,58316.030,10148.094,3436.284,8662.353,6725.006,37797.715,19931.388,22812.795,22983.254,10790.137,7054.685,124.715,161.047,0.000,168.602,0.000,207.759,206.073,104.340,456.872,11441.637,9848.635,12759.429,32302.837,49404.682,33677.603,12408.926,11992.577,39989.778,8454.728,17329.946,0.000,19488.583,31378.844
2018-02-07 19:00:00,7135.962,7464.677,14465.334,11599.256,11224.265,8083.406,16485.316,8350.595,19207.543,71248.238,10138.944,3336.801,8774.898,7387.796,46038.037,26121.394,31043.224,21403.548,10561.757,7725.081,1498.774,1754.842,2277.577,1722.860,2260.287,1942.702,1922.736,2480.082,1283.184,11413.862,10445.040,12250.465,29962.901,64993.691,41432.325,13341.073,11612.847,48387.042,9012.477,16182.047,1652.379,17977.572,29813.361
2018-02-07 20:00:00,8023.135,9167.059,14894.052,13059.196,12331.909,9969.561,16815.073,10088.540,18782.537,85729.464,11854.938,3355.425,10386.274,9635.316,55272.284,32275.571,39644.245,21577.587,12081.660,10035.405,1828.590,2076.255,2824.581,2044.216,2811.565,2260.337,2243.229,3019.634,1373.504,13209.833,12556.470,13633.947,28982.137,80807.317,50071.309,16932.692,13066.809,57238.002,10849.971,16679.410,2227.124,17658.074,30058.243
2018-02-07 21:00:00,8750.119,9940.537,17044.144,14091.213,13502.560,10832.160,19549.788,10981.975,21707.799,51221.488,12811.620,3823.831,11276.818,10701.940,32288.226,16852.386,20239.349,24984.296,13080.385,11125.729,2037.386,2276.024,3167.404,2244.456,3158.314,2454.735,2439.881,3354.792,1422.811,14202.871,13558.305,14766.003,32598.786,37040.161,29424.559,18569.050,14099.902,36499.045,11723.825,19041.548,2594.728,20348.097,33282.362
2018-02-07 22:00:00,10099.324,10432.458,19357.009,16083.022,15577.999,11284.825,22071.219,12045.785,24139.247,5959.679,14268.343,4213.853,12593.022,11194.134,2920.135,270.805,156.415,28246.261,14921.485,11623.186,2148.517,2377.546,3347.238,2346.840,3340.750,2549.591,2536.357,3526.381,1439.136,15727.973,14462.484,16931.495,35575.532,0.000,2799.009,19519.810,16107.285,8198.046,12502.003,21606.987,2801.643,22709.665,35741.025
2018-02-07 23:00:00,12838.463,13388.354,23024.628,19930.169,19110.793,14402.679,25028.114,15939.172,27668.375,17177.438,18416.304,4296.116,16491.843,14655.922,9977.484,2477.248,2846.032,33675.016,19015.099,15443.848,787.033,910.680,1163.472,895.121,1193.313,988.694,979.147,1273.541,1021.479,19806.624,18488.833,20803.660,39410.525,0.000,9338.526,27174.552,19977.131,16014.000,16009.395,25638.726,908.842,26767.139,39520.138
2018-02-08 00:00:00,25175.139,27855.873,43572.645,38911.523,36859.082,30403.716,45794.272,32379.140,50652.278,29967.831,36726.923,7263.139,33067.368,33371.386,18170.411,5458.459,6826.438,63360.133,37446.114,34803.074,2740.027,3027.316,4314.069,2985.925,4309.333,3201.379,3187.273,4460.433,1796.005,39417.663,37726.025,40478.086,70306.726,4327.690,16999.704,58146.204,39003.852,23737.493,32656.020,48477.005,3650.763,50070.646,71672.519
2018-02-08 01:00:00,31064.433,34779.969,53456.951,48113.634,45482.746,38021.594,56085.373,40186.922,61797.502,45909.266,45537.731,8794.476,40975.396,42265.152,28306.365,12154.211,15794.046,77667.641,46325.875,43986.355,4316.300,4610.192,6969.697,4562.550,6988.395,4809.056,4806.426,7131.930,2307.274,48874.693,47025.002,49973.419,85239.131,14178.242,26539.098,72752.816,48220.648,34312.526,40662.887,59454.647,6264.740,61221.975,87422.160
2018-02-08 02:00:00,32453.125,36485.198,55734.233,50283.302,47505.424,39917.680,58499.076,42081.553,64287.395,64287.709,47641.978,9150.006,42873.143,44505.437,40230.225,20089.917,26417.721,80924.051,48431.414,46279.390,4847.678,5135.935,7866.547,5087.365,7893.423,5338.425,5340.128,8029.405,2455.222,51125.848,49272.864,52207.754,88453.789,33549.090,37689.407,76273.365,50394.476,45541.802,42610.079,61988.442,7170.481,63717.053,90942.002
2018-02-08 03:00:00,33499.742,37789.766,57438.819,51922.813,49032.052,41371.428,60319.427,43523.222,66132.393,81162.771,49237.339,9418.875,44314.299,46233.176,51218.423,28647.130,36533.983,83351.988,50024.121,48043.517,5286.563,5568.778,8607.638,5519.624,8641.420,5773.370,5778.800,8770.292,2574.807,52830.523,50984.861,53893.122,90805.219,52232.921,47944.107,78950.689,52036.838,55688.954,44095.163,63884.749,7922.605,65562.413,93553.837
2018-02-08 04:00:00,33115.348,37426.305,56726.709,51338.312,48472.179,40988.007,59636.127,43073.301,65240.588,92415.732,48703.743,9316.632,43840.488,45845.570,58578.020,34898.809,43883.666,82286.629,49468.661,47621.655,7212.096,7508.964,11880.071,7451.851,11940.155,7746.716,7764.092,12060.851,3109.038,52249.238,50462.051,53275.574,89461.418,64673.396,54824.589,78116.324,51449.663,62444.586,43648.512,63093.393,11135.995,64656.400,92308.828
2018-02-08 05:00:00,31980.337,36185.843,54745.173,49585.145,46816.661,39637.913,57639.362,41629.325,62911.454,101165.873,47052.022,9019.981,42360.574,44343.120,64318.849,39933.193,49710.124,79384.176,47785.400,46047.764,10817.024,11418.932,17569.020,11374.215,17662.848,11594.999,11628.979,17836.162,4391.588,50465.605,48763.135,51447.705,86173.994,74630.488,60198.345,75427.826,49690.812,67686.843,42186.106,60889.450,16609.648,62307.597,89040.263
2018-02-08 06:00:00,32082.454,36511.041,55705.266,50384.167,47572.833,40164.841,60304.127,42071.043,63884.714,113179.951,47374.475,10133.294,42820.118,43983.190,72154.480,46708.522,57634.412,80479.097,48177.943,45736.901,16482.987,17075.626,27094.096,16956.615,27233.963,17593.338,17641.189,27508.026,6669.723,51124.695,49340.446,52293.054,88001.701,89962.204,67514.042,74348.225,50459.525,74892.218,42773.561,61720.909,25620.927,62574.486,91045.108
2018-02-08 07:00:00,42288.341,48651.173,73288.235,66464.298,62719.475,53346.497,79152.514,55440.129,84132.167,166814.716,62552.113,13067.499,56404.619,58302.291,108125.334,74889.014,92631.342,105403.230,63525.126,60445.458,14217.501,14759.995,23267.478,14655.639,23383.841,15219.311,15255.155,23645.247,6236.357,67594.396,65396.986,68952.901,115025.041,166487.571,100361.426,98347.371,66566.758,106870.054,56653.415,81565.013,21943.175,81908.459,119776.113
2018-02-08 08:00:00,39105.841,44441.704,67567.959,61073.557,57798.391,48658.137,73052.537,51767.894,78281.373,210228.154,57632.092,12111.413,52692.069,53444.821,137166.030,95496.703,120786.231,97624.126,58632.397,55652.959,10715.398,11192.022,17376.269,11105.951,17445.594,11494.720,11510.676,17555.085,5040.678,61943.057,59776.958,63362.831,106750.342,237290.743,126393.066,91485.983,61193.454,129390.287,51757.601,75142.321,16248.284,75589.203,110807.300
2018-02-08 09:00:00,30506.019,29721.104,50796.042,43749.568,42731.823,32073.298,53595.379,41499.109,61660.177,149072.652,42753.036,9069.418,42396.265,36831.812,92408.423,53176.435,71416.899,76987.751,44477.976,40297.426,6362.818,6805.732,10373.938,6715.070,10389.969,6559.300,6531.393,9835.693,2982.207,42760.718,39902.275,45478.429,85864.015,164870.439,83433.282,71466.275,43921.366,86526.197,34557.763,55726.697,9576.334,56440.249,84166.462
2018-02-08 10:00:00,17852.453,11825.122,26548.644,20303.925,21546.527,12410.795,25449.439,22208.095,33260.874,83220.961,21636.676,4519.161,22981.482,16258.528,45220.453,18703.020,26501.062,45787.660,23882.037,19268.206,1356.443,1618.292,2243.013,1552.872,2279.008,1395.718,1366.004,1909.523,586.782,17987.962,15690.291,21088.012,53526.585,92866.459,38651.062,37214.148,20406.407,39568.877,13711.335,28009.478,1935.815,27487.183,44346.969
2018-02-08 11:00:00,8546.218,2768.325,11803.273,7773.195,9262.307,2429.439,9819.912,8781.431,14549.647,34288.360,9247.477,1770.806,9296.286,6385.723,16755.784,2964.693,4858.680,22012.562,10786.126,7812.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5594.511,3551.924,8143.337,26989.535,47358.929,12927.695,15971.499,7888.838,12616.934,3311.266,12212.945,0.000,11626.200,19904.666
2018-02-08 12:00:00,2691.342,0.000,2973.161,834.087,1734.047,0.000,2408.341,1424.842,5441.747,8704.131,1537.189,394.476,1792.581,582.611,2047.620,81.130,115.416,8383.887,2478.603,632.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,161.360,0.000,951.787,13051.782,13182.268,1018.915,3280.545,903.816,1073.143,0.000,2830.337,0.000,3902.136,9094.368
2018-02-08 13:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.570,195.881,0.000,0.000,0.000,0.000,13.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1199.721,237.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.321,2511.948
2018-02-08 14:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-02-08 15:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-02-08 16:00:00,0.000,0.000,309.966,0.000,0.000,0.000,994.595,0.000,1683.920,381.094,0.000,267.253,0.000,0.000,353.330,290.832,64.212,274.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,143.372,0.000,87.329,3160.421,295.669,284.390,0.000,0.000,534.167,0.000,459.688,0.000,2256.354,5607.053
2018-02-08 17:00:00,0.000,70.205,2579.936,1406.959,1130.522,0.000,3968.523,0.000,5431.709,2351.773,0.000,925.272,0.000,0.000,2236.247,1307.660,825.191,3096.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1604.270,970.151,1741.214,8808.660,1928.489,1546.300,0.000,1418.370,3064.488,777.476,3239.396,0.000,6379.063,10422.908
2018-02-08 18:00:00,587.172,851.587,3393.950,2249.552,1953.443,815.235,4990.351,203.590,6184.925,9012.363,900.733,1103.908,447.701,0.000,7434.039,4861.261,2304.042,4318.117,1003.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.641,2417.758,1787.499,2579.855,9571.389,8962.896,5994.174,0.000,2258.146,8880.316,1522.594,4113.992,0.000,6989.410,11554.920
2018-02-08 19:00:00,2008.855,2605.054,5812.722,4549.038,4127.765,2696.357,7588.426,1822.290,8756.505,15617.457,3077.810,1509.282,2206.080,128.859,11667.689,7755.927,6356.083,7815.403,3160.657,0.000,0.000,0.000,0.000,0.000,0.000,5.354,0.000,0.000,718.246,4763.420,4124.734,4938.946,12907.575,16397.014,10017.141,1495.496,4561.517,13705.153,3550.823,6776.437,0.000,9433.348,14697.183
2018-02-08 20:00:00,2962.783,3729.661,7275.752,5965.375,5472.639,3948.601,9175.153,3163.155,10255.265,23558.276,4500.688,1762.122,3539.149,1542.906,16824.353,10470.111,10292.356,9928.831,4596.819,1245.566,0.000,21.005,0.000,16.961,0.000,255.721,233.395,0.000,794.308,6202.631,5574.157,6385.388,14799.690,23372.117,14534.995,3916.392,5979.925,21579.926,4812.387,8385.782,0.000,10810.052,15740.036
2018-02-08 21:00:00,4046.071,5002.334,8966.493,7585.989,7008.025,5363.013,10979.917,4668.433,12022.912,10407.746,6115.514,2044.953,5039.826,3309.410,7409.662,4102.296,3797.224,12373.393,6226.652,3084.773,48.318,287.071,0.000,270.534,0.000,612.847,593.289,225.039,899.767,7852.659,7226.407,8044.886,17064.708,7895.569,6401.672,6688.209,7603.124,9549.352,6248.430,10249.170,0.000,12466.990,18187.140
2018-02-08 22:00:00,4815.632,5908.398,10133.570,8721.539,8087.299,6372.988,12231.461,5753.310,13205.897,0.000,7263.464,2244.468,6115.978,4603.091,0.000,0.000,0.000,14064.261,7384.953,4435.556,321.567,575.960,263.520,559.051,205.586,886.433,869.100,693.645,975.757,9005.084,8390.173,9203.133,18548.064,0.000,0.000,8684.599,8739.925,0.000,7262.056,11533.740,0.000,13549.493,20750.047
2018-02-08 23:00:00,7089.754,7763.003,14222.683,11753.118,11218.877,8494.863,16250.211,8802.544,18547.040,0.000,10136.439,2934.001,8666.748,6797.617,0.000,0.000,0.000,20699.162,10808.572,6945.986,128.939,191.066,145.445,186.763,133.207,266.511,262.535,249.541,505.039,12060.994,10815.616,12484.342,26819.330,0.000,0.000,12911.575,11792.470,0.000,9486.834,16112.445,0.000,18927.553,28494.743
2018-02-09 00:00:00,20063.009,22486.578,36143.591,31821.155,30012.420,24465.976,38735.053,25411.387,43495.530,409.200,29295.852,6231.403,26172.730,25578.503,174.994,0.000,0.000,52216.834,29905.941,26337.178,728.681,1079.414,992.864,957.535,1049.053,1372.132,1340.819,1312.219,1299.285,32446.880,30799.191,33252.135,60775.518,0.000,154.178,45193.063,31919.342,1860.566,26664.080,40385.511,564.884,43906.037,62611.541
2018-02-09 01:00:00,25855.413,29256.486,45754.980,40810.712,38462.239,31922.022,48754.892,33119.137,54287.052,5535.350,37989.280,7724.449,33948.712,34340.132,3729.524,749.503,217.804,66167.212,38632.166,35390.456,2363.337,2656.285,3697.573,2624.636,3685.041,2990.263,2977.309,4071.026,1816.764,41663.884,39870.957,42517.217,75186.689,0.000,3492.328,59552.743,40936.206,9099.816,34483.262,51088.457,2914.189,54637.107,77768.785
2018-02-09 02:00:00,26694.709,30297.710,47043.062,42087.471,39655.647,33088.383,50115.304,34306.180,55581.450,16381.328,39268.770,7926.617,35123.360,35791.225,10442.732,3892.494,3692.315,68008.047,39909.875,36890.500,2812.720,3097.503,4444.316,3064.945,4439.106,3421.923,3412.757,4802.864,1929.375,42978.667,41213.237,43818.615,76777.141,376.972,9702.789,61755.095,42211.648,18499.018,35648.042,52510.100,3684.735,55866.108,79550.204
2018-02-09 03:00:00,19572.718,22117.480,34967.298,31011.148,29227.272,24116.322,37635.418,25024.912,41695.776,30631.762,28697.241,6085.834,25675.046,25501.106,19700.116,7031.875,7830.599,50447.095,29226.924,26262.178,3202.376,3479.086,5092.052,3445.823,5093.364,3794.271,3788.424,5436.328,2023.624,31624.422,30154.577,32344.075,57899.856,6697.695,18388.696,44519.623,31105.530,27343.814,26114.742,39058.808,4355.328,41811.498,59862.604
2018-02-09 04:00:00,9269.691,10190.052,17390.562,15077.134,14297.555,10983.506,19634.438,11495.361,21709.547,42616.747,13480.304,3448.121,11975.943,10618.585,27432.741,11537.449,12852.833,25058.283,13848.636,10884.325,3389.321,3656.143,5398.306,3623.091,5403.441,3959.051,3955.202,5726.865,2050.563,15219.136,14195.825,15755.342,30582.618,13256.165,25659.127,19436.254,15111.707,35085.575,12289.472,19512.517,4691.353,21579.679,31685.140
2018-02-09 05:00:00,9674.492,10756.690,18043.713,15677.834,14845.628,11632.684,20289.848,12134.874,22256.712,52380.310,14093.978,3557.170,12591.359,11380.179,33679.209,16020.862,19080.748,25904.441,14456.804,11655.765,3404.164,3659.721,5416.550,3627.619,5423.268,3948.053,3945.092,5728.413,2021.003,15862.929,14867.154,16397.370,31282.071,18431.713,31545.233,20573.184,15722.262,41304.831,12891.321,20206.969,4744.564,22035.765,32391.347
2018-02-09 06:00:00,14453.529,17485.811,28273.796,24830.160,23430.517,18643.731,31394.623,18381.668,34000.461,62858.961,21245.665,5656.351,18909.347,17521.113,40500.881,20608.369,25412.581,38214.413,21704.762,17389.041,2299.832,2582.297,3501.242,2557.516,3492.381,2905.517,2887.454,3759.862,2159.996,25216.997,23635.810,25973.172,47600.879,26019.082,37942.616,30912.402,24887.117,47508.470,20800.698,31625.788,2887.678,33685.327,48863.015
2018-02-09 07:00:00,33996.617,39783.727,60921.350,54755.653,51465.790,43566.341,67221.838,44232.589,71741.326,76884.153,50428.814,11329.339,45259.508,45418.371,49579.002,26568.758,33719.591,86817.735,51206.147,46480.131,5522.197,5824.138,8782.006,5783.278,8787.873,6194.093,6207.230,9218.090,3539.397,56016.996,53865.124,56999.607,98210.486,41796.033,46419.816,77182.612,54895.740,55757.257,46729.210,68086.296,7938.158,70829.893,103309.131
2018-02-09 08:00:00,30453.365,34886.591,54407.257,48604.862,45898.314,38085.624,60203.044,40324.793,65250.457,70677.541,44934.568,10224.955,41318.614,39930.970,45140.589,22962.906,28855.046,78159.128,45765.760,41211.415,5037.681,5320.854,8018.820,5280.594,8021.921,5613.944,5622.762,8333.707,3083.791,49479.357,47370.825,50595.985,88923.208,37544.225,41891.960,69893.770,48757.546,50207.254,41028.467,60737.695,7226.246,63593.643,93066.480
2018-02-09 09:00:00,19347.718,18473.723,33771.546,28060.693,27597.974,19836.612,36995.616,26555.717,43732.414,26061.400,26697.215,6615.642,27454.513,21156.326,14042.081,3057.874,3416.755,51311.921,28086.328,22938.860,3164.334,3453.094,5010.988,3405.747,4991.955,3473.827,3458.171,4904.593,1746.996,27401.499,25189.780,29366.190,61246.670,8603.804,11827.948,43691.802,28247.790,16122.900,21818.553,37140.490,4314.973,39906.417,60072.759
2018-02-09 10:00:00,9395.622,6583.546,15189.324,11677.782,12124.167,6799.990,15258.765,11750.394,20349.210,2110.249,11803.763,2885.942,12331.680,8100.562,328.551,0.000,0.000,25503.294,12846.086,9584.773,1246.347,1606.217,1962.821,1537.383,1970.182,1518.636,1480.999,1763.233,771.713,10521.938,8921.721,12209.135,33392.661,0.000,43.767,19115.227,11767.920,303.410,7812.120,16208.418,1300.297,17142.951,28236.579
2018-02-09 11:00:00,4174.562,743.171,5967.831,3081.850,4120.710,547.886,5163.380,3550.687,8599.242,0.000,3635.748,1063.941,4048.341,1374.295,0.000,0.000,0.000,12107.696,4799.688,1973.463,90.707,274.489,149.826,247.456,146.515,386.904,359.909,218.729,126.875,1886.280,1041.129,3310.529,16774.907,0.000,0.000,5876.463,3166.733,0.000,981.853,6056.729,0.000,6564.253,12338.112
2018-02-09 12:00:00,54.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,392.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,676.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3058.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.818,2242.495
2018-02-09 13:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-02-09 14:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-02-09 15:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-02-09 16:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,471.482
2018-02-09 17:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2623.227
2018-02-09 18:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2741.698
2018-02-09 19:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,385.128,0.000,0.000,363.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1633.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,904.257,4839.964
2018-02-09 20:00:00,0.000,0.000,284.872,0.000,0.000,0.000,1629.380,0.000,2517.382,0.000,0.000,690.658,0.000,0.000,0.000,0.000,0.000,303.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,418.497,0.000,0.000,0.000,4398.104,0.000,0.000,0.000,0.000,0.000,0.000,506.268,0.000,2937.031,6796.654
2018-02-09 21:00:00,169.690,159.976,2693.952,1430.447,1305.040,82.378,4826.968,0.000,5830.721,0.000,209.539,1172.391,92.898,0.000,0.000,0.000,0.000,3450.388,288.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,557.484,1446.950,820.239,1733.518,8773.398,0.000,0.000,0.000,1444.408,0.000,663.555,3302.701,0.000,6165.355,10011.831
2018-02-09 22:00:00,643.903,699.747,3507.652,2257.089,2087.028,612.256,5667.879,211.114,6566.243,0.000,863.851,1302.196,634.415,0.000,0.000,0.000,0.000,4617.783,1014.776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,609.915,2290.469,1736.749,2576.601,9659.526,0.000,0.000,0.000,2280.986,0.000,1441.139,4190.654,0.000,6814.719,10539.563
2018-02-09 23:00:00,2929.573,2760.033,6610.649,5049.437,4602.777,2282.338,7926.950,3421.906,9553.337,0.000,3616.535,1667.573,3153.760,1812.722,0.000,0.000,0.000,9463.620,3876.288,1924.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,224.186,5187.492,3983.874,5200.077,14412.166,0.000,0.000,3782.482,5046.584,0.000,3394.624,7573.548,0.000,9709.914,16220.092
